0.1,1.04E-03,9.37,1
0.2,1.04E-03,9.37,1
0.5,1.04E-03,9.38,4
1,1.03E-03,9.48,9
1.5,7.18E-04,7.1,24
1.8,5.95E-04,9.47,51
1.9,3.34E-04,12.1,62
1.93,1.93E-04,12.8,57
1.94,1.43E-04,13,48
1.95,1.05E-04,13,27
1.96,9.09E-05,13,-8
1.97,1.13E-04,13,-33
2,2.33E-04,12.8,-63
2.5,7.23E-04,7.15,-28
3,7.39E-04,6.74,-17
5,7.44E-04,6.56,-8
10,7.47E-04,6.54,-6
20,7.48E-04,6.54,-8
50,7.68E-04,6.47,-17
100,8.31E-04,6.24,-31
200,9.80E-04,5.46,-49
500,1.24E-03,3.38,-68
1000,1.33E-03,1.92,-73
