2.441854112131635e-004	1.197905e-002
2.455425540703064e-004	5.897417e-003
2.468996969274493e-004	-1.562591e-004
2.482568397845921e-004	-6.181975e-003
2.496139826417350e-004	-1.217973e-002
2.509711254988779e-004	-1.814953e-002
2.523282683560208e-004	-2.409136e-002
2.565282683560209e-004	-4.235296e-002
2.607282683560210e-004	-6.013318e-002
2.649282683560211e-004	-7.743203e-002
2.691282683560212e-004	-9.424951e-002
2.733282683560213e-004	-1.105856e-001
2.775282683560214e-004	-1.264403e-001
2.817282683560215e-004	-1.418137e-001
2.849568397845930e-004	-1.531662e-001
2.881854112131645e-004	-1.641036e-001
2.914139826417360e-004	-1.746259e-001
2.946425540703076e-004	-1.847330e-001
2.978711254988790e-004	-1.944251e-001
3.010996969274506e-004	-2.037020e-001
3.043282683560221e-004	-2.125638e-001
3.044282683560221e-004	-2.128301e-001
3.096425540703079e-004	-2.261585e-001
3.148568397845937e-004	-2.381962e-001
3.200711254988796e-004	-2.489431e-001
3.252854112131654e-004	-2.583994e-001
3.304996969274513e-004	-2.665649e-001
3.357139826417372e-004	-2.734397e-001
3.409282683560230e-004	-2.790238e-001
3.436282683560230e-004	-2.813666e-001
3.463282683560231e-004	-2.833563e-001
3.490282683560232e-004	-2.849930e-001
3.517282683560232e-004	-2.862766e-001
3.544282683560233e-004	-2.872071e-001
3.571282683560233e-004	-2.877846e-001
3.598282683560234e-004	-2.880091e-001
3.621996969274521e-004	-2.879184e-001
3.645711254988807e-004	-2.875703e-001
3.669425540703093e-004	-2.869645e-001
3.693139826417379e-004	-2.861012e-001
3.716854112131666e-004	-2.849804e-001
3.740568397845952e-004	-2.836019e-001
3.764282683560238e-004	-2.819660e-001
3.807568397845953e-004	-2.782903e-001
3.850854112131669e-004	-2.738841e-001
3.894139826417384e-004	-2.687473e-001
3.937425540703100e-004	-2.628799e-001
3.980711254988815e-004	-2.562821e-001
4.023996969274530e-004	-2.489536e-001
4.067282683560246e-004	-2.408946e-001
4.068282683560246e-004	-2.407027e-001
4.133568397845961e-004	-2.271360e-001
4.198854112131677e-004	-2.126151e-001
4.264139826417393e-004	-1.971400e-001
4.329425540703109e-004	-1.807106e-001
4.394711254988825e-004	-1.633271e-001
4.459996969274541e-004	-1.449892e-001
4.525282683560257e-004	-1.256972e-001
4.569854112131686e-004	-1.123769e-001
4.614425540703116e-004	-9.900188e-002
4.658996969274546e-004	-8.557214e-002
4.703568397845976e-004	-7.208767e-002
4.748139826417405e-004	-5.854847e-002
4.792711254988835e-004	-4.495454e-002
4.837282683560264e-004	-3.130588e-002
4.852996969274545e-004	-2.655049e-002
4.868711254988827e-004	-2.181397e-002
4.884425540703108e-004	-1.709631e-002
4.900139826417389e-004	-1.239752e-002
4.915854112131670e-004	-7.717590e-003
4.931568397845951e-004	-3.056527e-003
4.947282683560232e-004	1.585670e-003
4.967854112131650e-004	7.627930e-003
4.988425540703068e-004	1.361384e-002
5.008996969274486e-004	1.954342e-002
5.029568397845904e-004	2.541664e-002
5.050139826417322e-004	3.123352e-002
5.070711254988740e-004	3.699406e-002
5.091282683560158e-004	4.269826e-002
5.092282683560157e-004	4.297337e-002
5.140282683560132e-004	5.607144e-002
5.188282683560107e-004	6.865562e-002
5.236282683560083e-004	8.072592e-002
5.284282683560058e-004	9.228233e-002
5.332282683560033e-004	1.033249e-001
5.380282683560008e-004	1.138535e-001
5.428282683559983e-004	1.238683e-001
5.484425540702811e-004	1.347495e-001
5.540568397845640e-004	1.446648e-001
5.596711254988468e-004	1.536142e-001
5.652854112131295e-004	1.615978e-001
5.708996969274124e-004	1.686155e-001
5.765139826416952e-004	1.746673e-001
5.821282683559780e-004	1.797532e-001
5.854139826416906e-004	1.822233e-001
5.886996969274031e-004	1.843450e-001
5.919854112131157e-004	1.861185e-001
5.952711254988283e-004	1.875438e-001
5.985568397845409e-004	1.886208e-001
6.018425540702534e-004	1.893495e-001
6.051282683559661e-004	1.897300e-001
6.060425540702513e-004	1.897760e-001
6.069568397845366e-004	1.897959e-001
6.078711254988218e-004	1.897897e-001
6.087854112131070e-004	1.897573e-001
6.096996969273922e-004	1.896989e-001
6.106139826416775e-004	1.896143e-001
6.115282683559627e-004	1.895036e-001
6.116282683559627e-004	1.894900e-001
6.157425540702462e-004	1.886310e-001
6.198568397845299e-004	1.872896e-001
6.239711254988135e-004	1.854657e-001
6.280854112130970e-004	1.831594e-001
6.321996969273806e-004	1.803705e-001
6.363139826416642e-004	1.770991e-001
6.404282683559478e-004	1.733453e-001
6.463282683559447e-004	1.671125e-001
6.522282683559417e-004	1.601929e-001
6.581282683559386e-004	1.525866e-001
6.640282683559356e-004	1.442935e-001
6.699282683559325e-004	1.353136e-001
6.758282683559295e-004	1.256470e-001
6.817282683559264e-004	1.152936e-001
6.852996969273531e-004	1.088543e-001
6.888711254987799e-004	1.023010e-001
6.924425540702065e-004	9.563340e-002
6.960139826416333e-004	8.885167e-002
6.995854112130600e-004	8.195577e-002
7.031568397844868e-004	7.494569e-002
7.067282683559135e-004	6.782144e-002
7.140282683559097e-004	5.317187e-002
7.173854112130508e-004	4.635715e-002
7.207425540701919e-004	3.956211e-002
7.240996969273330e-004	3.278675e-002
7.274568397844742e-004	2.603107e-002
7.308139826416153e-004	1.929507e-002
7.341711254987564e-004	1.257875e-002
7.375282683558975e-004	5.882116e-003
7.389568397844682e-004	3.061456e-003
7.403854112130389e-004	2.550818e-004
7.418139826416096e-004	-2.537005e-003
7.432425540701802e-004	-5.314806e-003
7.446711254987510e-004	-8.078320e-003
7.460996969273216e-004	-1.082755e-002
7.475282683558923e-004	-1.356249e-002
7.520568397844615e-004	-2.216523e-002
7.565854112130305e-004	-3.050947e-002
7.611139826415996e-004	-3.859522e-002
7.656425540701686e-004	-4.642248e-002
7.701711254987378e-004	-5.399124e-002
7.746996969273069e-004	-6.130151e-002
7.792282683558759e-004	-6.835329e-002
7.845282683558732e-004	-7.617134e-002
7.898282683558704e-004	-8.345387e-002
7.951282683558677e-004	-9.020087e-002
8.004282683558649e-004	-9.641235e-002
8.057282683558622e-004	-1.020883e-001
8.110282683558594e-004	-1.072287e-001
8.163282683558567e-004	-1.118336e-001
8.164282683558566e-004	-1.119141e-001
8.206854112129973e-004	-1.151444e-001
8.249425540701379e-004	-1.179864e-001
8.291996969272786e-004	-1.204399e-001
8.334568397844193e-004	-1.225051e-001
8.377139826415599e-004	-1.241819e-001
8.419711254987006e-004	-1.254702e-001
8.462282683558412e-004	-1.263702e-001
8.488282683558399e-004	-1.267271e-001
8.514282683558385e-004	-1.269441e-001
8.540282683558372e-004	-1.270213e-001
8.566282683558358e-004	-1.269587e-001
8.592282683558345e-004	-1.267562e-001
8.618282683558331e-004	-1.264139e-001
8.644282683558318e-004	-1.259318e-001
8.695425540701148e-004	-1.245512e-001
8.746568397843980e-004	-1.227105e-001
8.797711254986810e-004	-1.204095e-001
8.848854112129640e-004	-1.176484e-001
8.899996969272472e-004	-1.144272e-001
8.951139826415302e-004	-1.107457e-001
9.002282683558133e-004	-1.066041e-001
9.028711254986690e-004	-1.043296e-001
9.055139826415248e-004	-1.019654e-001
9.081568397843806e-004	-9.951152e-002
9.107996969272363e-004	-9.696802e-002
9.134425540700921e-004	-9.433488e-002
9.160854112129479e-004	-9.161208e-002
9.187282683558037e-004	-8.879963e-002
9.188282683558036e-004	-8.869204e-002
9.246711254986578e-004	-8.211135e-002
9.305139826415119e-004	-7.531373e-002
9.363568397843660e-004	-6.829917e-002
9.421996969272201e-004	-6.106768e-002
9.480425540700742e-004	-5.361926e-002
9.538854112129283e-004	-4.595390e-002
9.597282683557824e-004	-3.807161e-002
9.633425540700676e-004	-3.320807e-002
9.669568397843528e-004	-2.835870e-002
9.705711254986379e-004	-2.352351e-002
9.741854112129231e-004	-1.870249e-002
9.777996969272083e-004	-1.389565e-002
9.814139826414933e-004	-9.102987e-003
9.850282683557786e-004	-4.324500e-003
9.867139826414937e-004	-2.121499e-003
9.883996969272091e-004	6.749603e-005
9.900854112129243e-004	2.242485e-003
9.917711254986395e-004	4.403468e-003
9.934568397843547e-004	6.550445e-003
9.951425540700701e-004	8.683416e-003
9.968282683557852e-004	1.080238e-002
1.000299696927216e-003	1.512352e-002
1.003771125498646e-003	1.934631e-002
1.007242554070077e-003	2.347076e-002
1.010713982641507e-003	2.749688e-002
1.014185411212938e-003	3.142465e-002
1.017656839784368e-003	3.525408e-002
1.021128268355799e-003	3.898517e-002
1.021228268355799e-003	3.909040e-002
1.025599696927230e-003	4.361329e-002
1.029971125498661e-003	4.790912e-002
1.034342554070092e-003	5.197790e-002
1.038713982641523e-003	5.581963e-002
1.043085411212954e-003	5.943431e-002
1.047456839784385e-003	6.282194e-002
1.051828268355816e-003	6.598251e-002
1.056771125498676e-003	6.923654e-002
1.061713982641536e-003	7.214752e-002
1.066656839784396e-003	7.471543e-002
1.071599696927256e-003	7.694028e-002
1.076542554070116e-003	7.882208e-002
1.081485411212976e-003	8.036081e-002
1.086428268355836e-003	8.155648e-002
1.088742554070123e-003	8.199273e-002
1.091056839784410e-003	8.235384e-002
1.093371125498697e-003	8.263980e-002
1.095685411212984e-003	8.285064e-002
1.097999696927271e-003	8.298633e-002
1.100313982641558e-003	8.304688e-002
1.102628268355845e-003	8.303230e-002
1.105613982641561e-003	8.290194e-002
1.108599696927277e-003	8.265508e-002
1.111585411212993e-003	8.229173e-002
1.114571125498709e-003	8.181188e-002
1.117556839784425e-003	8.121552e-002
1.120542554070141e-003	8.050267e-002
1.123528268355857e-003	7.967333e-002
1.123628268355857e-003	7.964381e-002
1.128671125498717e-003	7.796221e-002
1.133713982641577e-003	7.601670e-002
1.138756839784437e-003	7.380727e-002
1.143799696927297e-003	7.133392e-002
1.148842554070157e-003	6.859665e-002
1.153885411213017e-003	6.559547e-002
1.158928268355877e-003	6.233036e-002
1.162656839784451e-003	5.979102e-002
1.166385411213024e-003	5.716372e-002
1.170113982641598e-003	5.444846e-002
1.173842554070171e-003	5.164524e-002
1.177571125498745e-003	4.875407e-002
1.181299696927318e-003	4.577494e-002
1.185028268355892e-003	4.270785e-002
1.189871125498752e-003	3.861585e-002
1.194713982641612e-003	3.448071e-002
1.199556839784471e-003	3.030243e-002
1.204399696927332e-003	2.608102e-002
1.209242554070191e-003	2.181648e-002
1.214085411213051e-003	1.750880e-002
1.218928268355911e-003	1.315799e-002
1.226028268355915e-003	6.874853e-003
1.228413982641631e-003	4.775608e-003
1.230799696927346e-003	2.692360e-003
1.233185411213062e-003	6.251073e-004
1.235571125498778e-003	-1.426149e-003
1.237956839784493e-003	-3.461409e-003
1.240342554070209e-003	-5.480672e-003
1.242728268355925e-003	-7.483940e-003
1.247628268355927e-003	-1.154934e-002
1.252528268355930e-003	-1.547513e-002
1.257428268355933e-003	-1.926130e-002
1.262328268355936e-003	-2.290786e-002
1.267228268355938e-003	-2.641479e-002
1.272128268355941e-003	-2.978211e-002
1.277028268355944e-003	-3.300982e-002
1.282985411213090e-003	-3.668402e-002
1.288942554070237e-003	-4.004967e-002
1.294899696927383e-003	-4.310678e-002
1.300856839784529e-003	-4.585535e-002
1.306813982641675e-003	-4.829538e-002
1.312771125498821e-003	-5.042686e-002
1.318728268355968e-003	-5.224980e-002
1.328428268355973e-003	-5.446675e-002
1.331371125498832e-003	-5.496254e-002
1.334313982641691e-003	-5.537737e-002
1.337256839784549e-003	-5.571124e-002
1.340199696927408e-003	-5.596415e-002
1.343142554070267e-003	-5.613610e-002
1.346085411213126e-003	-5.622709e-002
1.349028268355985e-003	-5.623712e-002
1.352771125498844e-003	-5.613139e-002
1.356513982641703e-003	-5.590579e-002
1.360256839784562e-003	-5.556033e-002
1.363999696927422e-003	-5.509500e-002
1.367742554070281e-003	-5.450980e-002
1.371485411213140e-003	-5.380474e-002
1.375228268356000e-003	-5.297981e-002
1.382585411213147e-003	-5.097140e-002
1.389942554070294e-003	-4.864836e-002
1.397299696927441e-003	-4.601070e-002
1.404656839784588e-003	-4.305841e-002
1.412013982641735e-003	-3.979148e-002
1.419371125498882e-003	-3.620993e-002
1.426728268356029e-003	-3.231375e-002
1.430828268356031e-003	-3.010838e-002
1.435928268356034e-003	-2.726172e-002
1.441028268356037e-003	-2.438273e-002
1.446128268356040e-003	-2.147143e-002
1.451228268356043e-003	-1.852782e-002
1.456328268356046e-003	-1.555188e-002
1.461428268356048e-003	-1.254363e-002
1.466528268356051e-003	-9.503067e-003
1.469142554070339e-003	-7.961612e-003
1.471756839784626e-003	-6.429452e-003
1.474371125498913e-003	-4.906588e-003
1.476985411213200e-003	-3.393018e-003
1.479599696927487e-003	-1.888745e-003
1.482213982641774e-003	-3.937660e-004
1.484828268356062e-003	1.091917e-003
1.488342554070349e-003	3.068432e-003
1.491856839784637e-003	5.005885e-003
1.495371125498925e-003	6.904276e-003
1.498885411213213e-003	8.763604e-003
1.502399696927500e-003	1.058387e-002
1.505913982641788e-003	1.236507e-002
1.509428268356076e-003	1.410722e-002
1.512813982641792e-003	1.573590e-002
1.516199696927508e-003	1.730991e-002
1.519585411213224e-003	1.882926e-002
1.522971125498940e-003	2.029394e-002
1.526356839784657e-003	2.170395e-002
1.529742554070373e-003	2.305929e-002
1.533128268356089e-003	2.435997e-002
1.533228268356089e-003	2.439730e-002
1.538856839784664e-003	2.642214e-002
1.544485411213238e-003	2.825723e-002
1.550113982641813e-003	2.990257e-002
1.555742554070388e-003	3.135816e-002
1.561371125498962e-003	3.262400e-002
1.566999696927537e-003	3.370009e-002
1.572628268356111e-003	3.458643e-002
1.575942554070399e-003	3.500944e-002
1.579256839784687e-003	3.536422e-002
1.582571125498974e-003	3.565077e-002
1.585885411213262e-003	3.586911e-002
1.589199696927549e-003	3.601921e-002
1.592513982641837e-003	3.610110e-002
1.595828268356125e-003	3.611476e-002
1.599813982641841e-003	3.603958e-002
1.603799696927558e-003	3.587468e-002
1.607785411213274e-003	3.562005e-002
1.611771125498991e-003	3.527571e-002
1.615756839784707e-003	3.484164e-002
1.619742554070424e-003	3.431784e-002
1.623728268356140e-003	3.370433e-002
1.625413982641856e-003	3.342195e-002
1.627099696927571e-003	3.312579e-002
1.628785411213286e-003	3.281585e-002
1.630471125499001e-003	3.249212e-002
1.632156839784716e-003	3.215461e-002
1.633842554070432e-003	3.180332e-002
1.635528268356147e-003	3.143824e-002
1.635628268356147e-003	3.141621e-002
1.642313982641865e-003	2.979719e-002
1.648999696927583e-003	2.803523e-002
1.655685411213301e-003	2.613034e-002
1.662371125499019e-003	2.408250e-002
1.669056839784737e-003	2.189171e-002
1.675742554070456e-003	1.955799e-002
1.682428268356174e-003	1.708133e-002
1.687042554070462e-003	1.534257e-002
1.691656839784750e-003	1.359045e-002
1.696271125499039e-003	1.182497e-002
1.700885411213327e-003	1.004614e-002
1.705499696927615e-003	8.253945e-003
1.710113982641904e-003	6.448393e-003
1.714728268356192e-003	4.629483e-003
1.718028268356194e-003	3.339939e-003
1.721328268356196e-003	2.062580e-003
1.724628268356198e-003	7.974066e-004
1.727928268356199e-003	-4.555821e-004
1.731228268356201e-003	-1.696386e-003
1.734528268356203e-003	-2.925004e-003
1.737828268356205e-003	-4.141437e-003
1.738028268356205e-003	-4.214240e-003
1.743442554070494e-003	-6.174422e-003
1.748856839784783e-003	-8.055523e-003
1.754271125499071e-003	-9.857545e-003
1.759685411213360e-003	-1.158049e-002
1.765099696927649e-003	-1.322435e-002
1.770513982641938e-003	-1.478913e-002
1.775928268356227e-003	-1.627484e-002
1.781799696927659e-003	-1.776367e-002
1.787671125499090e-003	-1.911758e-002
1.793542554070522e-003	-2.033654e-002
1.799413982641954e-003	-2.142058e-002
1.805285411213386e-003	-2.236968e-002
1.811156839784818e-003	-2.318384e-002
1.817028268356250e-003	-2.386307e-002
1.820356839784823e-003	-2.417978e-002
1.823685411213397e-003	-2.445071e-002
1.827013982641970e-003	-2.467585e-002
1.830342554070543e-003	-2.485520e-002
1.833671125499116e-003	-2.498878e-002
1.836999696927690e-003	-2.507657e-002
1.840328268356263e-003	-2.511857e-002
1.840428268356263e-003	-2.511916e-002
1.844299696927694e-003	-2.510801e-002
1.848171125499125e-003	-2.503986e-002
1.852042554070555e-003	-2.491471e-002
1.855913982641986e-003	-2.473255e-002
1.859785411213417e-003	-2.449338e-002
1.863656839784848e-003	-2.419721e-002
1.867528268356278e-003	-2.384404e-002
1.875071125499140e-003	-2.297418e-002
1.882613982642001e-003	-2.195703e-002
1.890156839784863e-003	-2.079260e-002
1.897699696927724e-003	-1.948088e-002
1.905242554070586e-003	-1.802188e-002
1.912785411213447e-003	-1.641560e-002
1.920328268356308e-003	-1.466203e-002
1.923528268356310e-003	-1.390485e-002
1.926728268356312e-003	-1.313713e-002
1.929928268356314e-003	-1.235886e-002
1.933128268356316e-003	-1.157005e-002
1.936328268356317e-003	-1.077069e-002
1.939528268356319e-003	-9.960776e-003
1.942728268356321e-003	-9.140318e-003
1.942828268356321e-003	-9.114696e-003
1.947171125499174e-003	-7.988732e-003
1.951513982642028e-003	-6.865073e-003
1.955856839784881e-003	-5.743720e-003
1.960199696927734e-003	-4.624673e-003
1.964542554070588e-003	-3.507932e-003
1.968885411213441e-003	-2.393496e-003
1.973228268356295e-003	-1.281366e-003
1.976356839784861e-003	-4.921095e-004
1.979485411213428e-003	2.858479e-004
1.982613982641994e-003	1.052507e-003
1.985742554070560e-003	1.807866e-003
1.988871125499127e-003	2.551927e-003
1.991999696927693e-003	3.284690e-003
1.995128268356260e-003	4.006153e-003
2.001199696927678e-003	5.371274e-003
2.007271125499097e-003	6.658465e-003
2.013342554070516e-003	7.867727e-003
2.019413982641935e-003	8.999059e-003
2.025485411213354e-003	1.005246e-002
2.031556839784773e-003	1.102793e-002
2.037628268356192e-003	1.192548e-002
2.045228268356179e-003	1.290094e-002
2.050242554070457e-003	1.346269e-002
2.055256839784735e-003	1.395562e-002
2.060271125499013e-003	1.437973e-002
2.065285411213290e-003	1.473502e-002
2.070299696927568e-003	1.502148e-002
2.075313982641846e-003	1.523913e-002
2.080328268356123e-003	1.538795e-002
2.084256839784688e-003	1.545472e-002
2.088185411213253e-003	1.548128e-002
2.092113982641819e-003	1.546763e-002
2.096042554070384e-003	1.541377e-002
2.099971125498949e-003	1.531969e-002
2.103899696927514e-003	1.518541e-002
2.107828268356079e-003	1.501091e-002
2.113499696927498e-003	1.468606e-002
2.119171125498918e-003	1.429582e-002
2.124842554070337e-003	1.384019e-002
2.130513982641757e-003	1.331916e-002
2.136185411213176e-003	1.273274e-002
2.141856839784596e-003	1.208093e-002
2.147528268356016e-003	1.136373e-002
2.147628268356015e-003	1.135080e-002
2.153528268356006e-003	1.054686e-002
2.159428268355996e-003	9.708916e-003
2.165328268355987e-003	8.836965e-003
2.171228268355978e-003	7.931009e-003
2.177128268355968e-003	6.991049e-003
2.183028268355959e-003	6.017083e-003
2.188928268355949e-003	5.009112e-003
2.192613982641658e-003	4.378108e-003
2.196299696927366e-003	3.747020e-003
2.199985411213074e-003	3.115847e-003
2.203671125498783e-003	2.484590e-003
2.207356839784491e-003	1.853249e-003
2.211042554070199e-003	1.221823e-003
2.214728268355908e-003	5.903128e-004
2.218813982641616e-003	-1.043913e-004
2.222899696927323e-003	-7.871790e-004
2.226985411213031e-003	-1.458050e-003
2.231071125498739e-003	-2.117005e-003
2.235156839784447e-003	-2.764043e-003
2.239242554070154e-003	-3.399165e-003
2.243328268355862e-003	-4.022370e-003
2.250028268355851e-003	-4.999323e-003
2.256899696927269e-003	-5.957264e-003
2.263771125498687e-003	-6.841962e-003
2.270642554070104e-003	-7.653418e-003
2.277513982641522e-003	-8.391632e-003
2.284385411212939e-003	-9.056602e-003
2.291256839784357e-003	-9.648330e-003
2.298128268355774e-003	-1.016682e-002
2.303071125498624e-003	-1.048119e-002
2.308013982641473e-003	-1.075110e-002
2.312956839784322e-003	-1.097654e-002
2.317899696927171e-003	-1.115752e-002
2.322842554070020e-003	-1.129403e-002
2.327785411212870e-003	-1.138608e-002
2.332728268355719e-003	-1.143366e-002
2.335528268355714e-003	-1.144097e-002
2.338328268355710e-003	-1.143480e-002
2.341128268355705e-003	-1.141515e-002
2.343928268355701e-003	-1.138204e-002
2.346728268355696e-003	-1.133545e-002
2.349528268355692e-003	-1.127539e-002
2.352328268355687e-003	-1.120185e-002
2.352428268355687e-003	-1.119900e-002
2.359471125498533e-003	-1.094531e-002
2.366513982641379e-003	-1.062673e-002
2.373556839784225e-003	-1.024327e-002
2.380599696927071e-003	-9.794930e-003
2.387642554069916e-003	-9.281706e-003
2.394685411212762e-003	-8.703599e-003
2.401728268355608e-003	-8.060610e-003
2.408071125498455e-003	-7.442981e-003
2.414413982641302e-003	-6.806021e-003
2.420756839784149e-003	-6.149730e-003
2.427099696926996e-003	-5.474108e-003
2.433442554069843e-003	-4.779156e-003
2.439785411212690e-003	-4.064872e-003
2.446128268355537e-003	-3.331257e-003
2.454828268355523e-003	-2.339428e-003
2.458913982641231e-003	-1.872841e-003
2.462999696926939e-003	-1.412274e-003
2.467085411212646e-003	-9.577284e-004
2.471171125498354e-003	-5.092036e-004
2.475256839784062e-003	-6.669978e-005
2.479342554069770e-003	3.697831e-004
2.483428268355477e-003	8.002451e-004
2.488413982641184e-003	1.312455e-003
2.493399696926890e-003	1.804130e-003
2.498385411212596e-003	2.275268e-003
2.503371125498303e-003	2.725872e-003
2.508356839784009e-003	3.155940e-003
2.513342554069715e-003	3.565472e-003
2.518328268355422e-003	3.954468e-003
2.523871125498270e-003	4.355531e-003
2.529413982641118e-003	4.721436e-003
2.534956839783966e-003	5.052183e-003
2.540499696926814e-003	5.347774e-003
2.546042554069663e-003	5.608208e-003
2.551585411212511e-003	5.833484e-003
2.557128268355359e-003	6.023603e-003
2.557228268355359e-003	6.026659e-003
2.562071125498209e-003	6.159564e-003
2.566913982641058e-003	6.264487e-003
2.571756839783908e-003	6.341429e-003
2.576599696926757e-003	6.390390e-003
2.581442554069606e-003	6.411370e-003
2.586285411212455e-003	6.404368e-003
2.591128268355305e-003	6.369384e-003
2.597756839783866e-003	6.273540e-003
2.604385411212426e-003	6.135577e-003
2.611013982640987e-003	5.955493e-003
2.617642554069548e-003	5.733291e-003
2.624271125498109e-003	5.468969e-003
2.630899696926670e-003	5.162527e-003
2.637528268355231e-003	4.813966e-003
2.640671125498083e-003	4.639544e-003
2.643813982640935e-003	4.459203e-003
2.646956839783787e-003	4.272944e-003
2.650099696926639e-003	4.080768e-003
2.653242554069491e-003	3.882674e-003
2.656385411212343e-003	3.678662e-003
2.659528268355195e-003	3.468732e-003
2.659628268355195e-003	3.462005e-003
2.664542554069473e-003	3.122175e-003
2.669456839783751e-003	2.776496e-003
2.674371125498029e-003	2.424967e-003
2.679285411212306e-003	2.067588e-003
2.684199696926584e-003	1.704361e-003
2.689113982640862e-003	1.335283e-003
2.694028268355140e-003	9.603568e-004
2.698285411212276e-003	6.360787e-004
2.702542554069412e-003	3.146509e-004
2.706799696926548e-003	-3.926632e-006
2.711056839783684e-003	-3.196539e-004
2.715313982640820e-003	-6.325310e-004
2.719571125497956e-003	-9.425578e-004
2.723828268355092e-003	-1.249734e-003
2.729271125497941e-003	-1.634498e-003
2.734713982640789e-003	-2.004272e-003
2.740156839783638e-003	-2.359056e-003
2.745599696926486e-003	-2.698850e-003
2.751042554069334e-003	-3.023655e-003
2.756485411212183e-003	-3.333470e-003
2.761928268355031e-003	-3.628295e-003
2.762028268355031e-003	-3.633472e-003
2.768785411212163e-003	-3.970582e-003
2.775542554069295e-003	-4.273005e-003
2.782299696926427e-003	-4.540740e-003
