1.00000000000000e+001,-6.04981180833898e-004,-1.52096716143197e-001
1.02329299228075e+001,-6.05650677682183e-004,-1.55639500497745e-001
1.04712854805090e+001,-6.06351726912908e-004,-1.59264806666296e-001
1.07151930523761e+001,-6.07085815542843e-004,-1.62974556812048e-001
1.09647819614319e+001,-6.07854500648094e-004,-1.66770717869930e-001
1.12201845430196e+001,-6.08659412716437e-004,-1.70655302589386e-001
1.14815362149688e+001,-6.09502259065231e-004,-1.74630370601437e-001
1.17489755493953e+001,-6.10384827487904e-004,-1.78698029510600e-001
1.20226443461741e+001,-6.11308989994963e-004,-1.82860436012225e-001
1.23026877081238e+001,-6.12276706878087e-004,-1.87119797035854e-001
1.25892541179417e+001,-6.13290030762657e-004,-1.91478370915207e-001
1.28824955169313e+001,-6.14351111058606e-004,-1.95938468585406e-001
1.31825673855641e+001,-6.15462198414162e-004,-2.00502454808082e-001
1.34896288259165e+001,-6.16625649594924e-004,-2.05172749425005e-001
1.38038426460288e+001,-6.17843932431414e-004,-2.09951828640910e-001
1.41253754462275e+001,-6.19119631048265e-004,-2.14842226336178e-001
1.44543977074593e+001,-6.20455451328735e-004,-2.19846535410103e-001
1.47910838816821e+001,-6.21854226736081e-004,-2.24967409155411e-001
1.51356124843621e+001,-6.23318924224644e-004,-2.30207562664803e-001
1.54881661891248e+001,-6.24852650597479e-004,-2.35569774270229e-001
1.58489319246111e+001,-6.26458659062688e-004,-2.41056887015678e-001
1.62181009735893e+001,-6.28140356154327e-004,-2.46671810164261e-001
1.65958690743756e+001,-6.29901308941708e-004,-2.52417520740368e-001
1.69824365246174e+001,-6.31745252602326e-004,-2.58297065107738e-001
1.73780082874937e+001,-6.33676098362263e-004,-2.64313560584259e-001
1.77827941003892e+001,-6.35697941746219e-004,-2.70470197094361e-001
1.81970085860998e+001,-6.37815071330054e-004,-2.76770238859875e-001
1.86208713666287e+001,-6.40031977774024e-004,-2.83217026130248e-001
1.90546071796325e+001,-6.42353363363370e-004,-2.89813976953031e-001
1.94984459975804e+001,-6.44784152033104e-004,-2.96564588985585e-001
1.99526231496888e+001,-6.47329499715950e-004,-3.03472441348945e-001
2.04173794466953e+001,-6.49994805389573e-004,-3.10541196524836e-001
2.08929613085404e+001,-6.52785722425751e-004,-3.17774602296839e-001
2.13796208950223e+001,-6.55708170662970e-004,-3.25176493736733e-001
2.18776162394955e+001,-6.58768348895751e-004,-3.32750795237062e-001
2.23872113856834e+001,-6.61972748071976e-004,-3.40501522591002e-001
2.29086765276777e+001,-6.65328165054542e-004,-3.48432785120624e-001
2.34422881531992e+001,-6.68841716989768e-004,-3.56548787854676e-001
