
1.00000000000000e+001,-1.52979367074094e-005,-1.49271993889654e-001
1.02329299228075e+001,-1.60188850100203e-005,-1.52748980756258e-001
1.04712854805090e+001,-1.67738104864023e-005,-1.56306956726781e-001
1.07151930523761e+001,-1.75643144221256e-005,-1.59947808256600e-001
1.09647819614319e+001,-1.83920735770163e-005,-1.63673465740623e-001
1.12201845430196e+001,-1.92588437195299e-005,-1.67485904536656e-001
1.14815362149688e+001,-2.01664633732863e-005,-1.71387146012592e-001
1.17489755493953e+001,-2.11168577101955e-005,-1.75379258617991e-001
1.20226443461741e+001,-2.21120426239255e-005,-1.79464358980607e-001
1.23026877081238e+001,-2.31541290203574e-005,-1.83644613028442e-001
1.25892541179417e+001,-2.42453272787430e-005,-1.87922237137933e-001
1.28824955169313e+001,-2.53879519636046e-005,-1.92299499308867e-001
1.31825673855641e+001,-2.65844267034819e-005,-1.96778720366647e-001
1.34896288259165e+001,-2.78372893618915e-005,-2.01362275192556e-001
1.38038426460288e+001,-2.91491973934591e-005,-2.06052593982660e-001
1.41253754462275e+001,-3.05229335057694e-005,-2.10852163536016e-001
1.44543977074593e+001,-3.19614115430377e-005,-2.15763528572870e-001
1.47910838816821e+001,-3.34676826677895e-005,-2.20789293083546e-001
1.51356124843621e+001,-3.50449418453705e-005,-2.25932121708734e-001
1.54881661891248e+001,-3.66965346062201e-005,-2.31194741151899e-001
1.58489319246111e+001,-3.84259641534131e-005,-2.36579941624581e-001
1.62181009735893e+001,-4.02368987817223e-005,-2.42090578325329e-001
1.65958690743756e+001,-4.21331796708875e-005,-2.47729572953057e-001
1.69824365246174e+001,-4.41188290154873e-005,-2.53499915255624e-001
1.73780082874937e+001,-4.61980585772426e-005,-2.59404664614463e-001
1.77827941003892e+001,-4.83752785999704e-005,-2.65446951666073e-001
1.81970085860998e+001,-5.06551071749470e-005,-2.71629979961268e-001
1.86208713666287e+001,-5.30423800258279e-005,-2.77957027663017e-001
1.90546071796325e+001,-5.55421607825655e-005,-2.84431449283810e-001
1.94984459975804e+001,-5.81597516941851e-005,-2.91056677463442e-001
1.99526231496888e+001,-6.09007049009704e-005,-2.97836224788166e-001
2.04173794466953e+001,-6.37708341966359e-005,-3.04773685652165e-001
2.08929613085404e+001,-6.67762273566784e-005,-3.11872738162344e-001
2.13796208950223e+001,-6.99232590637780e-005,-3.19137146087428e-001
